Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,Geo_BG,Geo_CITY,Geo_MSAMSA,Geo_ZC,ORG_DENSITY,ORG_TOT_POP,ORG_TOT_POP1,ORG_URBANPOP,ORG_RURALPOP,ORG_MEDAGE,ORG_HOUSEUNITS,ORG_OCCUNIT,ORG_VACUNIT,ORG_VACUNITRNT,ORG_VACUNITRNO,ORG_VACUNITSAL,ORG_VACUNITSNO,ORG_VACUNITSEA,ORG_VACUNITMIG,ORG_VACUNITOTH,ORG_HOUSEUNITS1,ORG_OOCCHH,ORG_ROCCHH,ORG_HOUSEUNITS2,ORG_S_1D,ORG_S_1A,ORG_S_2,ORG_S_3_4,ORG_S_5_9,ORG_S_10_19,ORG_S_50P,ORG_STRAILER,ORG_SOTHER,ORG_HOUSEUNITS3,ORG_RNTL250,ORG_RNT25L50,ORG_RNT50L75,ORG_RNT75L100,ORG_RNT100L125,ORG_RENTNOCASH,ORG_HOUSEUNITS4,ORG_MORTANY,ORG_NOMORT,ORG_HOUSEUNITS6,ORG_BLT_10P,ORG_BLT_00_09,ORG_BLT_90_99,ORG_BLT_80_89,ORG_BLT_70_79,ORG_BLT_60_69,ORG_BLT_50_59,ORG_BLT_40_49,ORG_BLT_L39,ORG_HOUSEUNITS7,ORG_MOV_10P,ORG_MOV_00_09,ORG_MOV_90_99,ORG_MOV_80_89,ORG_MOV_70_79,ORG_MOV_L69,ORG_AVGHHINC,ORG_EASIDAYPOP,ORG_POP90,ORG_POP00,ORG_POP10,ORG_POP20,ORG_POP25,ORG_HH90,ORG_HH00,ORG_HH10,ORG_HH20,ORG_HH25
"530330056002","530330056002","530330056002, 53033005600, King, Washington","00","53","033","005600","2",,,,5361.7,1491,1491,1491,0,51.1,635,603,32,5,2,3,6,8,0,8,635,543,60,635,603,0,0,0,0,0,0,0,0,635,0,0,0,0,0,19,543,363,180,635,153,26,17,4,19,60,93,124,139,635,347,119,82,8,28,19,240769,1598,1330,1333,1277,1491,1557,564,568,510,603,632
"530330056003","530330056003","530330056003, 53033005600, King, Washington","00","53","033","005600","3",,,,4417.1,1498,1498,1498,0,52.6,638,596,42,3,0,8,2,13,0,16,638,554,42,638,585,0,11,0,0,0,0,0,0,638,0,0,0,0,0,0,554,324,230,638,145,0,27,11,73,0,54,107,221,638,333,106,98,23,6,30,258290,1422,1290,1302,1289,1498,1566,597,561,506,596,625
"530330056004","530330056004","530330056004, 53033005600, King, Washington","00","53","033","005600","4",,,,8070.7,1405,1405,1405,0,47.2,614,581,33,6,0,5,3,6,0,13,614,513,68,614,581,0,0,0,0,0,0,0,0,614,0,0,0,0,0,13,513,325,188,614,147,50,42,24,4,4,56,146,141,614,330,125,59,28,32,7,234714,1951,1121,1122,1205,1405,1467,500,482,492,581,609
"530330056005","530330056005","530330056005, 53033005600, King, Washington","00","53","033","005600","5",,,,8033.5,1576,1576,1576,0,44.6,684,652,32,7,0,8,5,2,0,10,684,568,84,684,652,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,568,390,178,684,157,16,4,28,31,10,60,90,288,684,366,146,40,40,42,18,183672,2483,1299,1235,1363,1576,1644,500,549,557,652,683
"530330057001","530330057001","530330057001, 53033005700, King, Washington","00","53","033","005700","1",,,,467.9,552,552,552,0,48.2,244,220,24,10,0,5,0,4,0,5,244,163,57,244,157,29,34,0,0,0,0,0,0,244,0,0,0,0,0,0,163,107,56,244,51,32,3,31,3,3,33,33,55,244,131,42,27,7,13,0,333249,469,881,747,483,552,575,314,254,190,220,230
"530330057002","530330057002","530330057002, 53033005700, King, Washington","00","53","033","005700","2",,,,8964,1350,1350,1350,0,46,573,555,18,0,1,3,2,2,0,10,573,458,97,573,454,43,58,0,0,0,0,0,0,573,0,0,4,7,25,0,458,302,156,573,141,59,2,2,18,26,36,78,211,573,332,116,64,23,15,5,194819,1309,1058,1076,1163,1350,1413,474,488,472,555,583
"530330057003","530330057003","530330057003, 53033005700, King, Washington","00","53","033","005700","3",,,,6369.9,1061,1061,1061,0,43.9,495,473,22,1,1,3,1,4,0,12,495,353,120,495,391,0,0,0,16,0,0,0,0,495,0,0,21,0,0,0,353,242,111,495,119,63,21,3,13,3,62,110,101,495,304,96,20,21,21,11,140250,634,814,859,909,1061,1106,418,388,400,473,495
"530330057004","530330057004","530330057004, 53033005700, King, Washington","00","53","033","005700","4",,,,8903.8,1389,1389,1389,0,39.9,594,569,25,8,2,3,2,1,0,9,594,377,192,594,478,21,32,0,0,22,0,16,0,594,0,0,0,48,0,44,377,287,90,594,141,13,49,0,52,27,93,116,103,594,359,88,52,46,8,16,147344,1052,1203,1281,1184,1389,1454,559,598,479,569,598
"530330057005","530330057005","530330057005, 53033005700, King, Washington","00","53","033","005700","5",,,,6437.4,1191,1191,1191,0,45.7,667,608,59,23,1,13,0,10,0,12,667,369,239,667,279,0,74,13,37,11,0,10,0,667,0,0,52,78,23,0,369,240,129,667,137,101,27,155,58,122,29,17,21,667,401,130,66,0,7,4,155396,989,759,952,1017,1191,1242,358,435,512,608,637
"530330057006","530330057006","530330057006, 53033005700, King, Washington","00","53","033","005700","6",,,,10820.9,1449,1449,1449,0,44,818,766,52,25,1,11,0,5,0,10,818,371,395,818,361,15,14,0,88,204,0,0,0,818,14,12,17,195,86,43,371,266,105,818,177,28,67,102,49,86,69,145,95,818,525,118,80,34,0,9,139691,1468,1030,1071,1245,1449,1511,521,547,650,766,802
"530330058011","530330058011","530330058011, 53033005801, King, Washington","00","53","033","005801","1",,,,15898.1,1306,1306,1306,0,32.9,668,626,42,20,1,10,5,1,0,5,668,230,396,668,254,115,18,75,90,52,0,0,0,668,0,0,40,157,108,0,230,204,26,668,138,63,62,18,134,79,61,16,97,668,475,121,13,6,11,0,104235,622,894,982,1133,1306,1364,451,465,536,626,657
"530330058012","530330058012","530330058012, 53033005801, King, Washington","00","53","033","005801","2",,,,20071.2,1606,1606,1606,0,37.9,1031,931,100,75,4,1,4,12,0,4,1031,277,654,1031,113,0,0,16,59,237,100,0,0,1031,0,0,9,89,438,0,277,203,74,1031,218,8,66,76,326,223,37,38,39,1031,722,120,48,14,16,11,111709,1021,1242,1364,1380,1606,1677,790,815,790,931,976
"530330058013","530330058013","530330058013, 53033005801, King, Washington","00","53","033","005801","3",,,,10390.2,1357,1357,1357,0,42.3,798,742,56,28,1,3,1,4,0,19,798,421,321,798,266,34,0,0,24,142,44,0,0,798,0,0,0,65,231,25,421,311,110,798,177,0,0,20,206,161,166,26,42,798,508,138,47,11,38,0,118429,749,546,1143,1161,1357,1415,323,645,627,742,777
"530330058014","530330058014","530330058014, 53033005801, King, Washington","00","53","033","005801","4",,,,3258.4,1285,1285,1285,0,34.3,742,692,50,31,2,6,0,3,0,8,742,221,471,742,266,53,17,81,69,126,35,0,0,742,0,0,31,91,199,55,221,173,48,742,191,8,6,134,103,97,110,67,26,742,538,107,11,20,9,7,106948,4416,1564,1054,1069,1285,1341,796,550,567,692,725
"530330058021","530330058021","530330058021, 53033005802, King, Washington","00","53","033","005802","1",,,,12213.7,1732,1732,1732,0,36.4,902,849,53,24,3,6,2,8,0,10,902,383,466,902,390,28,103,77,51,76,0,0,0,902,0,0,33,138,123,0,383,286,97,902,206,53,23,95,81,89,116,54,185,902,605,138,28,58,20,0,137505,1073,950,1449,1491,1732,1807,467,687,722,849,890
"530330058022","530330058022","530330058022, 53033005802, King, Washington","00","53","033","005802","2",,,,4158,1809,1809,1809,0,36.5,1221,1129,92,55,2,6,0,8,0,21,1221,381,748,1221,223,0,158,147,194,123,36,0,0,1221,0,0,100,142,300,25,381,298,83,1221,286,82,61,137,136,150,141,65,163,1221,836,183,73,22,9,6,120034,1570,940,1316,1522,1809,1891,433,617,937,1129,1184
"530330058023","530330058023","530330058023, 53033005802, King, Washington","00","53","033","005802","3",,,,3788.9,2337,2337,2337,0,36.6,1067,1000,67,30,0,9,2,12,0,14,1067,401,599,1067,252,74,14,64,134,318,0,10,0,1067,0,10,10,227,251,0,401,255,146,1067,249,72,34,79,218,134,213,40,28,1067,732,187,51,0,13,17,153418,1632,2340,2037,2046,2337,2416,1345,1105,846,1000,1049
"530330059001","530330059001","530330059001, 53033005900, King, Washington","00","53","033","005900","1",,,,10488.3,1927,1927,1927,0,27.8,959,895,64,39,5,2,1,9,0,8,959,266,629,959,128,104,71,102,121,214,15,0,39,959,23,0,82,155,206,0,266,195,71,959,216,82,123,163,74,146,84,22,49,959,701,124,30,29,0,11,98177,2451,1079,1307,1645,1927,1994,637,726,736,895,938
"530330059002","530330059002","530330059002, 53033005900, King, Washington","00","53","033","005900","2",,,,11187.9,1555,1555,1555,0,38.8,665,637,28,11,1,1,2,5,0,8,665,464,173,665,432,0,169,0,0,36,0,0,0,665,0,0,0,48,14,0,464,337,127,665,156,43,3,15,13,47,49,69,270,665,395,152,26,24,28,12,222873,896,1057,1139,1331,1555,1627,481,527,538,637,669
"530330059003","530330059003","530330059003, 53033005900, King, Washington","00","53","033","005900","3",,,,17543,1409,1409,1409,0,22.3,227,199,28,7,0,2,2,3,0,14,227,84,115,227,103,0,14,24,58,0,0,0,0,227,10,0,34,10,0,0,84,60,24,227,52,0,0,35,29,9,72,13,17,227,145,31,0,23,0,0,72483,685,921,1123,1271,1409,1425,124,127,165,199,207
"530330059004","530330059004","530330059004, 53033005900, King, Washington","00","53","033","005900","4",,,,12838.3,1666,1666,1666,0,39.5,795,764,31,8,1,7,0,8,0,7,795,480,284,795,528,42,52,29,52,61,0,0,0,795,0,0,13,47,23,0,480,350,130,795,175,45,47,28,33,59,38,37,333,795,501,135,45,29,33,21,222446,1836,1513,1638,1433,1666,1740,715,762,649,764,801
"530330059005","530330059005","530330059005, 53033005900, King, Washington","00","53","033","005900","5",,,,8288.9,1364,1364,1364,0,37.1,591,569,22,5,0,4,0,3,0,10,591,393,176,591,393,43,71,44,0,18,0,0,0,591,0,0,0,50,36,0,393,282,111,591,142,19,36,43,3,3,62,9,274,591,352,107,91,3,16,0,193478,3651,1453,1508,1156,1364,1420,418,401,473,569,596
"530330060001","530330060001","530330060001, 53033006000, King, Washington","00","53","033","006000","1",,,,16766.3,1652,1652,1652,0,40.9,1202,1075,127,65,8,11,6,20,0,17,1202,358,717,1202,102,34,17,123,264,135,303,0,0,1202,0,0,48,123,60,19,358,222,136,1202,254,92,193,145,341,114,30,0,33,1202,801,147,98,20,9,0,114911,1136,1237,1355,1416,1652,1725,784,887,910,1075,1128
"530330060002","530330060002","530330060002, 53033006000, King, Washington","00","53","033","006000","2",,,,9158.3,1520,1520,1520,0,44.2,633,604,29,8,1,2,1,7,0,10,633,464,140,633,551,0,12,14,27,0,0,0,0,633,0,0,0,15,0,0,464,333,131,633,140,0,11,26,0,0,53,11,392,633,354,111,78,43,18,0,201549,3106,1190,1150,1327,1520,1587,512,516,516,604,635
"530330060003","530330060003","530330060003, 53033006000, King, Washington","00","53","033","006000","3",,,,9688.4,1451,1451,1451,0,40.4,636,617,19,5,1,3,2,3,0,5,636,455,162,636,564,11,0,42,0,0,0,0,0,636,0,0,0,29,0,0,455,332,123,636,155,16,0,0,14,25,0,40,386,636,375,87,79,44,19,13,196842,1407,1231,1209,1222,1451,1516,512,539,513,617,647
"530330060004","530330060004","530330060004, 53033006000, King, Washington","00","53","033","006000","4",,,,13133.3,1401,1401,1401,0,27.3,734,681,53,25,3,2,0,15,0,8,734,152,529,734,126,107,17,58,166,69,0,0,0,734,0,0,0,66,108,0,152,140,12,734,195,183,56,93,57,29,44,15,62,734,555,91,7,21,0,7,101422,40912,852,1011,1185,1401,1458,487,503,567,681,713
"530330061001","530330061001","530330061001, 53033006100, King, Washington","00","53","033","006100","1",,,,12940.1,1379,1379,1379,0,37.8,778,726,52,17,1,2,1,19,0,12,778,343,383,778,216,53,38,57,93,109,0,0,74,778,0,0,29,54,70,20,343,215,128,778,159,95,50,14,52,57,28,13,310,778,516,117,20,24,35,14,157472,1100,904,1044,1214,1379,1440,427,553,631,726,761
"530330061002","530330061002","530330061002, 53033006100, King, Washington","00","53","033","006100","2",,,,6745.4,1237,1237,1237,0,40.6,680,634,46,23,0,6,1,6,0,10,680,356,278,680,252,0,109,27,12,126,0,0,0,680,0,0,24,66,66,0,356,238,118,680,143,19,33,20,40,23,70,43,289,680,421,121,55,24,0,13,169758,689,1230,1190,1099,1237,1293,618,581,556,634,665
"530330061003","530330061003","530330061003, 53033006100, King, Washington","00","53","033","006100","3",,,,15905.5,1586,1586,1586,0,33.6,1188,1071,117,44,5,7,8,22,0,31,1188,323,748,1188,131,69,0,82,70,264,218,11,34,1188,0,0,77,81,265,40,323,220,103,1188,294,148,90,44,73,93,70,19,357,1188,844,160,35,15,17,0,122875,738,1093,1062,1324,1586,1658,738,723,883,1071,1124
"530330061004","530330061004","530330061004, 53033006100, King, Washington","00","53","033","006100","4",,,,15504,1390,1390,1390,0,34.6,962,873,89,46,2,4,4,14,0,19,962,234,639,962,316,58,30,137,133,85,0,0,0,962,0,0,0,206,155,36,234,142,92,962,239,33,0,81,198,100,26,58,227,962,666,113,33,52,9,0,90321,1445,1121,1151,1159,1390,1452,713,745,719,873,916
"530330062001","530330062001","530330062001, 53033006200, King, Washington","00","53","033","006200","1",,,,2613.3,1568,1568,1568,0,40.5,683,645,38,10,2,4,5,5,0,12,683,495,150,683,505,12,25,0,0,51,0,0,0,683,0,0,20,6,19,6,495,336,159,683,156,39,4,5,11,10,4,60,394,683,395,104,73,36,18,19,211775,1605,1498,1387,1366,1568,1634,588,554,555,645,675
"530330062002","530330062002","530330062002, 53033006200, King, Washington","00","53","033","006200","2",,,,7961,1752,1752,1752,0,41.6,697,672,25,3,0,3,2,4,0,13,697,538,134,697,663,9,0,0,0,0,0,0,0,697,0,0,0,0,20,0,538,366,172,697,174,11,15,12,3,3,26,22,431,697,399,103,57,52,45,16,222943,1309,1341,1397,1475,1752,1828,589,579,558,672,704
"530330062003","530330062003","530330062003, 53033006200, King, Washington","00","53","033","006200","3",,,,4920.5,1153,1153,1153,0,47.5,486,472,14,0,0,3,1,5,0,5,486,395,77,486,414,0,0,17,11,30,0,0,0,486,0,0,0,10,0,0,395,252,143,486,106,1,2,2,19,29,27,20,280,486,268,80,51,25,22,26,209761,936,1044,1016,1007,1153,1207,378,409,407,472,496
"530330063001","530330063001","530330063001, 53033006300, King, Washington","00","53","033","006300","1",,,,17109.7,1490,1490,1490,0,46.1,1090,981,109,32,3,6,7,47,0,14,1090,299,682,1090,210,29,0,37,148,148,273,0,0,1090,10,0,0,75,157,13,299,178,121,1090,240,16,55,59,29,164,59,86,382,1090,758,150,34,33,0,6,147906,1307,1054,1403,1280,1490,1559,755,934,832,981,1030
"530330063002","530330063002","530330063002, 53033006300, King, Washington","00","53","033","006300","2",,,,6917.4,1483,1483,1483,0,58.1,843,753,90,19,6,15,8,32,0,10,843,439,314,843,303,0,0,16,17,54,242,0,0,843,0,0,20,45,0,0,439,225,214,843,155,39,17,16,39,256,54,12,255,843,478,143,72,51,9,0,186871,2702,1547,1365,1317,1483,1546,695,710,660,753,789
"530330063003","530330063003","530330063003, 53033006300, King, Washington","00","53","033","006300","3",,,,8232,1280,1280,1280,0,43.3,650,593,57,21,2,8,5,13,0,8,650,378,215,650,292,0,0,15,76,10,183,0,0,650,0,0,0,18,63,0,378,245,133,650,153,37,3,19,28,103,103,31,173,650,376,95,58,15,38,11,254558,1915,1426,1092,1078,1280,1338,710,524,493,593,622
"530330063004","530330063004","530330063004, 53033006300, King, Washington","00","53","033","006300","4",,,,3470.1,1504,1504,1504,0,51,687,640,47,6,2,13,7,7,0,12,687,530,110,687,568,51,21,0,0,0,0,0,0,687,0,0,0,0,0,0,530,318,212,687,158,46,45,30,6,27,82,13,280,687,375,157,39,42,27,0,334946,1247,1320,1147,1287,1504,1570,563,504,541,640,671
"530330064001","530330064001","530330064001, 53033006400, King, Washington","00","53","033","006400","1",,,,10516.3,1221,1221,1221,0,39.7,547,530,17,6,0,3,2,3,0,3,547,373,157,547,442,0,19,37,0,0,32,0,0,547,0,0,0,48,20,0,373,276,97,547,129,16,6,79,35,0,7,18,257,547,343,119,38,15,0,15,157291,896,1071,1071,1024,1221,1276,417,432,439,530,556
"530330064002","530330064002","530330064002, 53033006400, King, Washington","00","53","033","006400","2",,,,12775.5,1147,1147,1147,0,40.6,450,424,26,8,0,3,2,5,0,8,450,306,118,450,316,0,25,12,0,0,46,0,0,450,0,0,0,0,43,11,306,206,100,450,101,2,3,25,17,3,10,3,286,450,256,66,59,30,5,8,216482,788,726,973,990,1147,1196,246,358,361,424,444
"530330064003","530330064003","530330064003, 53033006400, King, Washington","00","53","033","006400","3",,,,9719.3,1390,1390,1390,0,41.9,545,524,21,5,1,4,2,1,0,8,545,380,144,545,463,0,12,0,29,20,0,0,0,545,0,0,0,0,14,0,380,229,151,545,130,1,9,12,13,3,2,2,373,545,321,91,28,30,47,7,239737,910,1488,1158,1193,1390,1450,559,467,444,524,549
"530330065001","530330065001","530330065001, 53033006500, King, Washington","00","53","033","006500","1",,,,4871,1285,1285,1285,0,43.7,619,578,41,13,0,7,1,3,0,17,619,421,157,619,429,19,0,62,0,68,0,0,0,619,0,157,0,0,0,0,421,273,148,619,135,12,0,0,54,0,34,0,384,619,336,64,67,71,33,7,213771,842,1385,1297,1112,1285,1344,572,602,494,578,607
"530330065002","530330065002","530330065002, 53033006500, King, Washington","00","53","033","006500","2",,,,24409.5,1796,1796,1796,0,34.1,1275,1150,125,54,4,27,4,25,0,11,1275,385,765,1275,199,116,56,57,99,323,45,0,0,1275,0,0,27,232,168,0,385,275,110,1275,310,67,17,60,208,143,138,114,218,1275,880,163,88,14,0,5,127253,1540,1459,1484,1490,1796,1875,869,953,942,1150,1205
"530330065003","530330065003","530330065003, 53033006500, King, Washington","00","53","033","006500","3",,,,17405.6,1840,1840,1840,0,34.7,1088,1028,60,28,2,2,2,10,0,16,1088,343,685,1088,277,0,15,35,193,290,0,29,0,1088,0,0,12,181,221,15,343,231,112,1088,274,42,0,30,40,73,130,12,487,1088,783,186,29,13,17,0,165182,1023,1314,1264,1555,1840,1921,743,735,858,1028,1078
"530330066001","530330066001","530330066001, 53033006600, King, Washington","00","53","033","006600","1",,,,6275,2108,2108,2108,0,34.5,1326,1154,172,134,7,7,0,15,0,9,1326,246,908,1326,173,17,0,20,35,102,489,0,0,1326,0,0,0,253,200,0,246,176,70,1326,353,251,126,216,33,42,19,12,274,1326,935,140,30,30,13,6,109251,1952,1680,1511,1789,2108,2188,971,898,950,1154,1210
"530330066002","530330066002","530330066002, 53033006600, King, Washington","00","53","033","006600","2",,,,21788.1,2052,2052,2052,0,33.3,1400,1302,98,41,2,11,2,24,0,18,1400,321,981,1400,115,83,15,78,376,382,0,0,0,1400,0,0,98,332,145,64,321,233,88,1400,319,77,21,50,191,292,62,9,379,1400,1008,184,57,38,8,7,105153,6087,1096,1443,1751,2052,2143,748,936,1097,1302,1365
"530330067001","530330067001","530330067001, 53033006700, King, Washington","00","53","033","006700","1",,,,15035.1,2225,2225,2225,0,32.2,1653,1531,122,75,1,11,2,17,0,16,1653,357,1174,1653,16,29,42,109,11,73,963,0,0,1653,12,0,30,60,374,0,357,295,62,1653,454,359,355,189,112,115,0,58,11,1653,1248,211,72,0,0,0,111395,1342,624,1156,1879,2225,2323,401,779,1277,1531,1605
"530330067002","530330067002","530330067002, 53033006700, King, Washington","00","53","033","006700","2",,,,17663.9,2018,2018,2018,0,34.2,1412,1301,111,68,4,7,5,20,0,7,1412,376,925,1412,43,26,43,27,173,139,225,0,0,1412,0,0,43,279,259,0,376,321,55,1412,313,157,115,221,243,138,81,62,82,1412,1011,233,34,14,9,0,95324,3189,489,1275,1737,2018,2106,318,790,1104,1301,1364
"530330067003","530330067003","530330067003, 53033006700, King, Washington","00","53","033","006700","3",,,,19019.9,1426,1426,1426,0,34.4,947,878,69,42,3,2,1,11,0,10,947,309,569,947,134,46,19,44,135,238,24,0,0,947,0,0,24,149,139,0,309,226,83,947,206,58,34,64,171,31,74,44,265,947,652,143,48,23,5,7,125950,2048,630,1332,1220,1426,1493,413,765,742,878,923
"530330067004","530330067004","530330067004, 53033006700, King, Washington","00","53","033","006700","4",,,,12583.3,1967,1967,1967,0,36.1,1094,1018,76,30,1,7,1,17,0,20,1094,449,569,1094,275,67,0,62,78,335,123,0,0,1094,0,0,10,81,156,15,449,310,139,1094,229,35,43,44,139,161,25,85,333,1094,743,220,26,21,0,8,198912,1660,2193,1605,1708,1967,2050,1235,861,870,1018,1067
"530330068001","530330068001","530330068001, 53033006800, King, Washington","00","53","033","006800","1",,,,12460.5,1494,1494,1494,0,41.2,802,716,86,41,2,4,1,5,0,33,802,412,304,802,510,43,21,52,35,55,0,0,0,802,14,0,43,64,28,0,412,311,101,802,167,40,8,21,15,80,37,0,434,802,470,108,66,57,7,8,145427,2536,1268,1299,1291,1494,1563,544,557,611,716,752
"530330068002","530330068002","530330068002, 53033006800, King, Washington","00","53","033","006800","2",,,,11610,1827,1827,1827,0,35.9,925,875,50,22,4,2,2,12,0,8,925,350,525,925,377,16,31,129,34,98,127,0,0,925,0,10,39,58,115,9,350,258,92,925,241,137,11,40,35,44,21,8,388,925,654,132,43,36,5,5,168790,1748,871,1347,1543,1827,1907,396,670,730,875,917
"530330069001","530330069001","530330069001, 53033006900, King, Washington","00","53","033","006900","1",,,,14366.4,1201,1201,1201,0,37.6,614,579,35,10,3,2,0,3,0,17,614,305,274,614,465,16,0,37,12,15,0,0,0,614,0,0,50,22,35,35,305,238,67,614,140,3,11,4,26,35,35,26,334,614,396,98,50,11,17,7,182717,1366,948,977,1042,1201,1256,492,497,496,579,608
"530330069002","530330069002","530330069002, 53033006900, King, Washington","00","53","033","006900","2",,,,12245.6,1206,1206,1206,0,41.9,631,603,28,8,3,1,1,8,0,7,631,331,272,631,321,27,0,38,32,65,17,0,0,631,0,0,9,44,125,0,331,236,95,631,150,38,14,22,8,35,20,62,282,631,404,72,64,46,9,8,155685,3534,1000,991,1021,1206,1257,513,515,504,603,631
"530330069003","530330069003","530330069003, 53033006900, King, Washington","00","53","033","006900","3",,,,12117.6,984,984,984,0,44.5,614,558,56,32,0,2,5,9,0,8,614,265,293,614,175,0,11,46,65,30,135,0,0,614,0,0,19,51,74,17,265,153,112,614,135,31,0,0,39,9,34,14,352,614,389,84,28,37,20,0,192828,643,384,839,854,984,1030,206,498,478,558,586
"530330069004","530330069004","530330069004, 53033006900, King, Washington","00","53","033","006900","4",,,,16349.8,1395,1395,1395,0,35.8,782,728,54,21,1,4,2,7,0,19,782,335,393,782,221,48,49,131,72,0,21,0,0,782,0,0,44,46,153,16,335,273,62,782,184,165,28,51,77,99,12,0,166,782,531,161,10,18,0,8,125842,1053,964,1038,1163,1395,1456,499,571,598,728,763
"530330070001","530330070001","530330070001, 53033007000, King, Washington","00","53","033","007000","1",,,,15953.4,1285,1285,1285,0,40.5,863,799,64,12,0,7,2,31,0,12,863,367,432,863,166,0,83,16,28,84,233,0,0,863,15,23,0,47,53,0,367,260,107,863,201,0,32,41,94,65,46,0,384,863,573,152,19,55,0,0,142282,552,1101,1101,1083,1285,1342,663,703,665,799,838
"530330070002","530330070002","530330070002, 53033007000, King, Washington","00","53","033","007000","2",,,,51105.6,1322,1322,1322,0,35.1,1079,1012,67,27,1,11,2,18,0,8,1079,215,797,1079,0,0,0,17,19,234,321,0,0,1079,0,136,126,225,179,0,215,163,52,1079,237,0,76,192,54,87,151,18,264,1079,795,94,82,41,0,0,73677,797,800,1155,1142,1322,1381,589,875,863,1012,1061
"530330070003","530330070003","530330070003, 53033007000, King, Washington","00","53","033","007000","3",,,,25045.6,1799,1799,1799,0,33.2,1360,1249,111,71,0,2,7,13,10,8,1360,186,1063,1360,26,0,48,34,193,197,365,0,0,1360,0,37,69,209,470,24,186,139,47,1360,320,25,107,46,29,257,110,205,261,1360,1011,148,34,43,13,0,90168,1343,1841,1497,1559,1799,1878,1256,1035,1069,1249,1309
"530330070004","530330070004","530330070004, 53033007000, King, Washington","00","53","033","007000","4",,,,27527.3,1264,1264,1264,0,36.7,962,894,68,22,3,15,4,14,0,10,962,229,665,962,17,10,0,0,61,128,242,0,0,962,35,0,11,156,173,0,229,154,75,962,244,144,75,0,65,31,135,51,217,962,708,153,20,6,0,7,112159,1481,1437,1010,1088,1264,1321,888,715,760,894,939
"530330070005","530330070005","530330070005, 53033007000, King, Washington","00","53","033","007000","5",,,,42746.2,1239,1239,1239,0,35.2,1061,994,67,54,3,1,0,6,0,3,1061,80,914,1061,0,0,0,0,19,171,517,0,0,1061,29,0,205,281,161,0,80,50,30,1061,248,12,0,130,16,150,199,43,263,1061,843,122,18,0,0,11,65574,1210,722,1043,1052,1239,1292,547,813,830,994,1042
"530330070006","530330070006","530330070006, 53033007000, King, Washington","00","53","033","007000","6",,,,20900.8,1213,1213,1213,0,40.3,889,820,69,23,3,17,0,9,0,17,889,248,572,889,117,47,0,0,39,132,119,0,0,889,14,25,83,149,263,16,248,154,94,889,195,34,34,81,69,129,35,56,256,889,615,130,60,4,11,0,91393,3155,1414,1049,1035,1213,1267,917,703,691,820,860
"530330071001","530330071001","530330071001, 53033007100, King, Washington","00","53","033","007100","1",,,,10211.1,1224,1224,1224,0,34.3,911,840,71,45,1,3,0,15,0,7,911,265,575,911,0,8,0,23,36,179,254,0,0,911,72,0,31,102,149,12,265,213,52,911,197,66,73,8,160,219,102,34,52,911,634,137,60,6,0,3,130341,3400,1341,890,1049,1224,1277,983,630,711,840,880
"530330071002","530330071002","530330071002, 53033007100, King, Washington","00","53","033","007100","2",,,,11197.9,2385,2385,2385,0,33.6,1775,1579,196,82,7,21,1,77,0,8,1775,285,1294,1775,18,0,0,21,61,44,777,0,0,1775,8,7,116,183,487,0,285,244,41,1775,523,503,213,73,23,27,20,104,289,1775,1306,236,27,0,0,10,106844,7841,729,919,2006,2385,2479,533,672,1293,1579,1655
"530330072001","530330072001","530330072001, 53033007200, King, Washington","00","53","033","007200","1",,,,9826.3,3128,3128,3128,0,32.6,2662,2032,630,128,6,356,26,93,13,8,2662,474,1558,2662,15,11,0,0,40,0,1724,0,0,2662,118,101,89,383,359,30,474,429,45,2662,729,981,185,18,229,37,18,114,351,2662,1684,303,26,19,0,0,76738,4757,639,1017,2640,3128,3247,536,698,1663,2032,2131
"530330072002","530330072002","530330072002, 53033007200, King, Washington","00","53","033","007200","2",,,,30025.4,1429,1429,1429,0,29.8,1220,1086,134,110,3,0,0,16,2,3,1220,1,1085,1220,0,0,0,0,0,16,1034,0,0,1220,0,0,6,134,405,0,1,0,1,1220,308,154,388,21,33,81,140,61,34,1220,966,105,11,4,0,0,87503,2645,437,841,1186,1429,1494,386,590,890,1086,1140
"530330072003","530330072003","530330072003, 53033007200, King, Washington","00","53","033","007200","3",,,,72064.6,1740,1740,1740,0,34.2,1574,1402,172,90,5,10,1,63,0,3,1574,171,1231,1574,12,0,0,0,8,25,1188,0,0,1574,70,13,187,256,111,19,171,152,19,1574,329,200,353,124,260,20,9,0,279,1574,1179,176,14,33,0,0,89022,4289,629,1226,1492,1740,1818,558,862,1187,1402,1470
"530330073001","530330073001","530330073001, 53033007300, King, Washington","00","53","033","007300","1",,,,17634.9,2006,2006,2006,0,32.5,1402,1310,92,61,4,0,1,22,0,4,1402,5,1305,1402,12,0,0,0,46,85,939,0,0,1402,126,35,110,131,343,15,5,1,4,1402,446,420,145,44,36,8,28,13,262,1402,1159,129,11,1,10,0,71051,1939,327,809,1685,2006,2086,219,407,1073,1310,1374
